  flscon:  version 11.2.0.16 win64 2016  
 FLOW-3D   21:31:35  02/01/2018 akhp     
   hydr3d   version  11.2.0.16 win64                         
 This version is based on Sea Domain version.                                    
    5
   hydr3d   version  11.2.0.16 win64     11/21/2016
  -8.7506876E+00   4.0384378E+00   1.2500000E+01   1.4716944E+04
  -7.9653125E+00   4.0384378E+00   1.2500000E+01   1.4593803E+04
  -7.1799374E+00   4.0384378E+00   1.2500000E+01   1.4503179E+04
  -6.3945627E+00   4.0384378E+00   1.2500000E+01   1.4423533E+04
  -5.6091871E+00   4.0384378E+00   1.2500000E+01   1.4309253E+04
  -4.8238125E+00   4.0384378E+00   1.2500000E+01   1.4056834E+04
  -4.0384378E+00   4.0384378E+00   1.2500000E+01   1.3463147E+04
  -3.2530625E+00   4.0384378E+00   1.2500000E+01   1.2525348E+04
  -2.4676876E+00   4.0384378E+00   1.2500000E+01   1.1487049E+04
  -1.6748750E+00   4.0384378E+00   1.2500000E+01   1.0257925E+04
  -8.5231251E-01   4.0384378E+00   1.2500000E+01   8.5471787E+03
   0.0000000E+00   4.0384378E+00   1.2500000E+01   6.2591274E+03
   8.5231251E-01   4.0384378E+00   1.2500000E+01   4.5334419E+03
   1.6748750E+00   4.0384378E+00   1.2500000E+01   3.4510339E+03
   2.4676876E+00   4.0384378E+00   1.2500000E+01   2.6228325E+03
   3.2530625E+00   4.0384378E+00   1.2500000E+01   2.1740515E+03
   4.0384378E+00   4.0384378E+00   1.2500000E+01   1.9779471E+03
   4.8238125E+00   4.0384378E+00   1.2500000E+01   1.8120312E+03
   5.6091871E+00   4.0384378E+00   1.2500000E+01   1.6683655E+03
   6.3945627E+00   4.0384378E+00   1.2500000E+01   1.3379054E+03
   7.1799374E+00   4.0384378E+00   1.2500000E+01   9.1260834E+02
   7.9653125E+00   4.0384378E+00   1.2500000E+01   4.6109180E+02
   8.7506876E+00   4.0384378E+00   1.2500000E+01   5.6197258E+01
   9.5360622E+00   4.0384378E+00   1.2500000E+01  -2.4539082E+02
   1.0338911E+01   4.0384378E+00   1.2500000E+01  -4.6683884E+02
  -1.0338911E+01   4.8238125E+00   1.2500000E+01   1.5135559E+04
  -9.5360622E+00   4.8238125E+00   1.2500000E+01   1.4782269E+04
  -8.7506876E+00   4.8238125E+00   1.2500000E+01   1.4501358E+04
  -7.9653125E+00   4.8238125E+00   1.2500000E+01   1.4303100E+04
  -7.1799374E+00   4.8238125E+00   1.2500000E+01   1.4143732E+04
  -6.3945627E+00   4.8238125E+00   1.2500000E+01   1.3984490E+04
  -5.6091871E+00   4.8238125E+00   1.2500000E+01   1.3822922E+04
  -4.8238125E+00   4.8238125E+00   1.2500000E+01   1.3592467E+04
  -4.0384378E+00   4.8238125E+00   1.2500000E+01   1.3078844E+04
  -3.2530625E+00   4.8238125E+00   1.2500000E+01   1.2128025E+04
  -2.4676876E+00   4.8238125E+00   1.2500000E+01   1.1130135E+04
  -1.6748750E+00   4.8238125E+00   1.2500000E+01   9.8806299E+03
  -8.5231251E-01   4.8238125E+00   1.2500000E+01   8.3804111E+03
   0.0000000E+00   4.8238125E+00   1.2500000E+01   6.6127065E+03
   8.5231251E-01   4.8238125E+00   1.2500000E+01   4.7454980E+03
   1.6748750E+00   4.8238125E+00   1.2500000E+01   4.0675549E+03
   2.4676876E+00   4.8238125E+00   1.2500000E+01   3.4313579E+03
   3.2530625E+00   4.8238125E+00   1.2500000E+01   2.8678569E+03
   4.0384378E+00   4.8238125E+00   1.2500000E+01   2.4982305E+03
   4.8238125E+00   4.8238125E+00   1.2500000E+01   2.1861831E+03
   5.6091871E+00   4.8238125E+00   1.2500000E+01   2.0194601E+03
   6.3945627E+00   4.8238125E+00   1.2500000E+01   1.8252147E+03
   7.1799374E+00   4.8238125E+00   1.2500000E+01   1.4528793E+03
   7.9653125E+00   4.8238125E+00   1.2500000E+01   1.0001656E+03
   8.7506876E+00   4.8238125E+00   1.2500000E+01   5.6551245E+02
   9.5360622E+00   4.8238125E+00   1.2500000E+01   2.1711578E+02
   1.0338911E+01   4.8238125E+00   1.2500000E+01  -3.2462223E+01
  -1.0338911E+01   5.6091871E+00   1.2500000E+01   1.4998843E+04
  -9.5360622E+00   5.6091871E+00   1.2500000E+01   1.4607049E+04
  -8.7506876E+00   5.6091871E+00   1.2500000E+01   1.4265955E+04
  -7.9653125E+00   5.6091871E+00   1.2500000E+01   1.3988023E+04
  -7.1799374E+00   5.6091871E+00   1.2500000E+01   1.3730965E+04
  -6.3945627E+00   5.6091871E+00   1.2500000E+01   1.3474799E+04
  -5.6091871E+00   5.6091871E+00   1.2500000E+01   1.3251242E+04
  -4.8238125E+00   5.6091871E+00   1.2500000E+01   1.3099873E+04
  -4.0384378E+00   5.6091871E+00   1.2500000E+01   1.2791740E+04
  -3.2530625E+00   5.6091871E+00   1.2500000E+01   1.1902717E+04
  -2.4676876E+00   5.6091871E+00   1.2500000E+01   1.0768973E+04
  -1.6748750E+00   5.6091871E+00   1.2500000E+01   9.4954365E+03
  -8.5231251E-01   5.6091871E+00   1.2500000E+01   8.3292314E+03
   0.0000000E+00   5.6091871E+00   1.2500000E+01   6.8171758E+03
   8.5231251E-01   5.6091871E+00   1.2500000E+01   5.3731030E+03
   1.6748750E+00   5.6091871E+00   1.2500000E+01   4.3908452E+03
   2.4676876E+00   5.6091871E+00   1.2500000E+01   3.8418867E+03
   3.2530625E+00   5.6091871E+00   1.2500000E+01   3.3608665E+03
   4.0384378E+00   5.6091871E+00   1.2500000E+01   2.9675393E+03
   4.8238125E+00   5.6091871E+00   1.2500000E+01   2.6492437E+03
   5.6091871E+00   5.6091871E+00   1.2500000E+01   2.4052700E+03
   6.3945627E+00   5.6091871E+00   1.2500000E+01   2.1736169E+03
   7.1799374E+00   5.6091871E+00   1.2500000E+01   1.9381423E+03
   7.9653125E+00   5.6091871E+00   1.2500000E+01   1.7512577E+03
   8.7506876E+00   5.6091871E+00   1.2500000E+01   1.2648693E+03
   9.5360622E+00   5.6091871E+00   1.2500000E+01   7.5904358E+02
   1.0338911E+01   5.6091871E+00   1.2500000E+01   4.7067270E+02
  -1.0338911E+01   6.3945627E+00   1.2500000E+01   1.4838349E+04
  -9.5360622E+00   6.3945627E+00   1.2500000E+01   1.4406699E+04
  -8.7506876E+00   6.3945627E+00   1.2500000E+01   1.4007942E+04
  -7.9653125E+00   6.3945627E+00   1.2500000E+01   1.3656021E+04
  -7.1799374E+00   6.3945627E+00   1.2500000E+01   1.3306312E+04
  -6.3945627E+00   6.3945627E+00   1.2500000E+01   1.2939541E+04
  -5.6091871E+00   6.3945627E+00   1.2500000E+01   1.2607874E+04
  -4.8238125E+00   6.3945627E+00   1.2500000E+01   1.2381592E+04
  -4.0384378E+00   6.3945627E+00   1.2500000E+01   1.2261994E+04
  -3.2530625E+00   6.3945627E+00   1.2500000E+01   1.1760253E+04
  -2.4676876E+00   6.3945627E+00   1.2500000E+01   1.0749155E+04
  -1.6748750E+00   6.3945627E+00   1.2500000E+01   9.5137002E+03
  -8.5231251E-01   6.3945627E+00   1.2500000E+01   8.2865293E+03
   0.0000000E+00   6.3945627E+00   1.2500000E+01   7.0149448E+03
   8.5231251E-01   6.3945627E+00   1.2500000E+01   5.5455547E+03
   1.6748750E+00   6.3945627E+00   1.2500000E+01   4.4393770E+03
   2.4676876E+00   6.3945627E+00   1.2500000E+01   3.9937681E+03
   3.2530625E+00   6.3945627E+00   1.2500000E+01   3.5868340E+03
   4.0384378E+00   6.3945627E+00   1.2500000E+01   3.2413220E+03
   4.8238125E+00   6.3945627E+00   1.2500000E+01   3.0186877E+03
   5.6091871E+00   6.3945627E+00   1.2500000E+01   2.7314756E+03
   6.3945627E+00   6.3945627E+00   1.2500000E+01   2.4988386E+03
   7.1799374E+00   6.3945627E+00   1.2500000E+01   2.2598865E+03
   7.9653125E+00   6.3945627E+00   1.2500000E+01   2.3187012E+03
   8.7506876E+00   6.3945627E+00   1.2500000E+01   2.0967163E+03
   9.5360622E+00   6.3945627E+00   1.2500000E+01   1.5179962E+03
   1.0338911E+01   6.3945627E+00   1.2500000E+01   1.1027542E+03
  -1.0338911E+01   7.1799374E+00   1.2500000E+01   1.4660259E+04
  -9.5360622E+00   7.1799374E+00   1.2500000E+01   1.4180510E+04
  -8.7506876E+00   7.1799374E+00   1.2500000E+01   1.3724620E+04
  -7.9653125E+00   7.1799374E+00   1.2500000E+01   1.3307588E+04
  -7.1799374E+00   7.1799374E+00   1.2500000E+01   1.2886779E+04
  -6.3945627E+00   7.1799374E+00   1.2500000E+01   1.2430634E+04
  -5.6091871E+00   7.1799374E+00   1.2500000E+01   1.1985621E+04
  -4.8238125E+00   7.1799374E+00   1.2500000E+01   1.1627324E+04
  -4.0384378E+00   7.1799374E+00   1.2500000E+01   1.1417752E+04
  -3.2530625E+00   7.1799374E+00   1.2500000E+01   1.1233753E+04
  -2.4676876E+00   7.1799374E+00   1.2500000E+01   1.0585826E+04
  -1.6748750E+00   7.1799374E+00   1.2500000E+01   9.5726748E+03
  -8.5231251E-01   7.1799374E+00   1.2500000E+01   8.3799971E+03
   0.0000000E+00   7.1799374E+00   1.2500000E+01   7.1030234E+03
   8.5231251E-01   7.1799374E+00   1.2500000E+01   5.5824990E+03
   1.6748750E+00   7.1799374E+00   1.2500000E+01   4.3544575E+03
   2.4676876E+00   7.1799374E+00   1.2500000E+01   4.0047937E+03
   3.2530625E+00   7.1799374E+00   1.2500000E+01   3.5233926E+03
   4.0384378E+00   7.1799374E+00   1.2500000E+01   3.2979604E+03
   4.8238125E+00   7.1799374E+00   1.2500000E+01   3.1368860E+03
   5.6091871E+00   7.1799374E+00   1.2500000E+01   2.9671113E+03
   6.3945627E+00   7.1799374E+00   1.2500000E+01   2.8068328E+03
   7.1799374E+00   7.1799374E+00   1.2500000E+01   2.6619258E+03
   7.9653125E+00   7.1799374E+00   1.2500000E+01   2.6235393E+03
   8.7506876E+00   7.1799374E+00   1.2500000E+01   2.5472668E+03
   9.5360622E+00   7.1799374E+00   1.2500000E+01   2.3086953E+03
   1.0338911E+01   7.1799374E+00   1.2500000E+01   1.8895967E+03
  -1.0338911E+01   7.9653125E+00   1.2500000E+01   1.4472853E+04
  -9.5360622E+00   7.9653125E+00   1.2500000E+01   1.3941165E+04
  -8.7506876E+00   7.9653125E+00   1.2500000E+01   1.3431575E+04
  -7.9653125E+00   7.9653125E+00   1.2500000E+01   1.2944654E+04
  -7.1799374E+00   7.9653125E+00   1.2500000E+01   1.2460008E+04
  -6.3945627E+00   7.9653125E+00   1.2500000E+01   1.1932264E+04
  -5.6091871E+00   7.9653125E+00   1.2500000E+01   1.1396818E+04
  -4.8238125E+00   7.9653125E+00   1.2500000E+01   1.0932146E+04
  -4.0384378E+00   7.9653125E+00   1.2500000E+01   1.0612870E+04
  -3.2530625E+00   7.9653125E+00   1.2500000E+01   1.0418469E+04
  -2.4676876E+00   7.9653125E+00   1.2500000E+01   1.0060704E+04
  -1.6748750E+00   7.9653125E+00   1.2500000E+01   9.3282646E+03
  -8.5231251E-01   7.9653125E+00   1.2500000E+01   8.2872275E+03
   0.0000000E+00   7.9653125E+00   1.2500000E+01   7.0144644E+03
   8.5231251E-01   7.9653125E+00   1.2500000E+01   5.6334399E+03
   1.6748750E+00   7.9653125E+00   1.2500000E+01   4.6654541E+03
   2.4676876E+00   7.9653125E+00   1.2500000E+01   4.1352861E+03
   3.2530625E+00   7.9653125E+00   1.2500000E+01   3.5628015E+03
   4.0384378E+00   7.9653125E+00   1.2500000E+01   3.2974612E+03
   4.8238125E+00   7.9653125E+00   1.2500000E+01   3.1533401E+03
   5.6091871E+00   7.9653125E+00   1.2500000E+01   3.1606460E+03
   6.3945627E+00   7.9653125E+00   1.2500000E+01   3.1508560E+03
   7.1799374E+00   7.9653125E+00   1.2500000E+01   3.0576719E+03
   7.9653125E+00   7.9653125E+00   1.2500000E+01   2.9015864E+03
   8.7506876E+00   7.9653125E+00   1.2500000E+01   2.7261111E+03
   9.5360622E+00   7.9653125E+00   1.2500000E+01   2.6174209E+03
   1.0338911E+01   7.9653125E+00   1.2500000E+01   2.4186753E+03
  -1.0338911E+01   8.7506876E+00   1.2500000E+01   1.4276103E+04
  -9.5360622E+00   8.7506876E+00   1.2500000E+01   1.3700106E+04
  -8.7506876E+00   8.7506876E+00   1.2500000E+01   1.3140009E+04
  -7.9653125E+00   8.7506876E+00   1.2500000E+01   1.2591065E+04
  -7.1799374E+00   8.7506876E+00   1.2500000E+01   1.2046717E+04
  -6.3945627E+00   8.7506876E+00   1.2500000E+01   1.1463066E+04
  -5.6091871E+00   8.7506876E+00   1.2500000E+01   1.0861717E+04
  -4.8238125E+00   8.7506876E+00   1.2500000E+01   1.0321936E+04
  -4.0384378E+00   8.7506876E+00   1.2500000E+01   9.9199854E+03
  -3.2530625E+00   8.7506876E+00   1.2500000E+01   9.6868428E+03
  -2.4676876E+00   8.7506876E+00   1.2500000E+01   9.3547354E+03
  -1.6748750E+00   8.7506876E+00   1.2500000E+01   8.8124697E+03
  -8.5231251E-01   8.7506876E+00   1.2500000E+01   8.0373315E+03
   0.0000000E+00   8.7506876E+00   1.2500000E+01   6.9756187E+03
   8.5231251E-01   8.7506876E+00   1.2500000E+01   5.5915425E+03
   1.6748750E+00   8.7506876E+00   1.2500000E+01   4.4958901E+03
   2.4676876E+00   8.7506876E+00   1.2500000E+01   4.2289341E+03
   3.2530625E+00   8.7506876E+00   1.2500000E+01   3.7846985E+03
   4.0384378E+00   8.7506876E+00   1.2500000E+01   3.4232322E+03
   4.8238125E+00   8.7506876E+00   1.2500000E+01   3.2620752E+03
   5.6091871E+00   8.7506876E+00   1.2500000E+01   3.2209050E+03
   6.3945627E+00   8.7506876E+00   1.2500000E+01   3.2243970E+03
   7.1799374E+00   8.7506876E+00   1.2500000E+01   3.0944651E+03
   7.9653125E+00   8.7506876E+00   1.2500000E+01   2.8998164E+03
   8.7506876E+00   8.7506876E+00   1.2500000E+01   2.6465269E+03
   9.5360622E+00   8.7506876E+00   1.2500000E+01   2.4872686E+03
   1.0338911E+01   8.7506876E+00   1.2500000E+01   2.4421580E+03
  -1.0338911E+01   9.5360622E+00   1.2500000E+01   1.4087248E+04
  -9.5360622E+00   9.5360622E+00   1.2500000E+01   1.3481401E+04
  -8.7506876E+00   9.5360622E+00   1.2500000E+01   1.2883080E+04
  -7.9653125E+00   9.5360622E+00   1.2500000E+01   1.2280473E+04
  -7.1799374E+00   9.5360622E+00   1.2500000E+01   1.1659862E+04
  -6.3945627E+00   9.5360622E+00   1.2500000E+01   1.1022938E+04
  -5.6091871E+00   9.5360622E+00   1.2500000E+01   1.0381541E+04
  -4.8238125E+00   9.5360622E+00   1.2500000E+01   9.7919512E+03
  -4.0384378E+00   9.5360622E+00   1.2500000E+01   9.3153477E+03
  -3.2530625E+00   9.5360622E+00   1.2500000E+01   8.9449414E+03
  -2.4676876E+00   9.5360622E+00   1.2500000E+01   8.6140508E+03
  -1.6748750E+00   9.5360622E+00   1.2500000E+01   8.1908755E+03
  -8.5231251E-01   9.5360622E+00   1.2500000E+01   7.6255762E+03
   0.0000000E+00   9.5360622E+00   1.2500000E+01   6.8247754E+03
   8.5231251E-01   9.5360622E+00   1.2500000E+01   5.7491758E+03
   1.6748750E+00   9.5360622E+00   1.2500000E+01   4.6453965E+03
   2.4676876E+00   9.5360622E+00   1.2500000E+01   4.1753413E+03
   3.2530625E+00   9.5360622E+00   1.2500000E+01   3.8102878E+03
   4.0384378E+00   9.5360622E+00   1.2500000E+01   3.4202205E+03
   4.8238125E+00   9.5360622E+00   1.2500000E+01   3.1812922E+03
   5.6091871E+00   9.5360622E+00   1.2500000E+01   3.0665752E+03
   6.3945627E+00   9.5360622E+00   1.2500000E+01   2.9529009E+03
   7.1799374E+00   9.5360622E+00   1.2500000E+01   2.7946716E+03
   7.9653125E+00   9.5360622E+00   1.2500000E+01   2.5650388E+03
   8.7506876E+00   9.5360622E+00   1.2500000E+01   2.3084836E+03
   9.5360622E+00   9.5360622E+00   1.2500000E+01   2.2163704E+03
   1.0338911E+01   9.5360622E+00   1.2500000E+01   2.2712385E+03
  -1.0338911E+01   1.0403093E+01   1.2500000E+01   1.3883428E+04
  -9.5360622E+00   1.0403093E+01   1.2500000E+01   1.3246725E+04
  -8.7506876E+00   1.0403093E+01   1.2500000E+01   1.2617938E+04
  -7.9653125E+00   1.0403093E+01   1.2500000E+01   1.1973642E+04
  -7.1799374E+00   1.0403093E+01   1.2500000E+01   1.1292181E+04
  -6.3945627E+00   1.0403093E+01   1.2500000E+01   1.0581498E+04
  -5.6091871E+00   1.0403093E+01   1.2500000E+01   9.8877373E+03
  -4.8238125E+00   1.0403093E+01   1.2500000E+01   9.2713213E+03
  -4.0384378E+00   1.0403093E+01   1.2500000E+01   8.7507979E+03
  -3.2530625E+00   1.0403093E+01   1.2500000E+01   8.3178750E+03
  -2.4676876E+00   1.0403093E+01   1.2500000E+01   7.9303135E+03
  -1.6748750E+00   1.0403093E+01   1.2500000E+01   7.5323770E+03
  -8.5231251E-01   1.0403093E+01   1.2500000E+01   7.0789941E+03
   0.0000000E+00   1.0403093E+01   1.2500000E+01   6.4951157E+03
   8.5231251E-01   1.0403093E+01   1.2500000E+01   5.7520591E+03
   1.6748750E+00   1.0403093E+01   1.2500000E+01   4.7800405E+03
   2.4676876E+00   1.0403093E+01   1.2500000E+01   4.2624688E+03
   3.2530625E+00   1.0403093E+01   1.2500000E+01   3.7461475E+03
   4.0384378E+00   1.0403093E+01   1.2500000E+01   3.3172664E+03
   4.8238125E+00   1.0403093E+01   1.2500000E+01   2.9797546E+03
   5.6091871E+00   1.0403093E+01   1.2500000E+01   2.7679050E+03
   6.3945627E+00   1.0403093E+01   1.2500000E+01   2.6077527E+03
   7.1799374E+00   1.0403093E+01   1.2500000E+01   2.4846982E+03
   7.9653125E+00   1.0403093E+01   1.2500000E+01   2.3201060E+03
   8.7506876E+00   1.0403093E+01   1.2500000E+01   2.1498054E+03
   9.5360622E+00   1.0403093E+01   1.2500000E+01   2.0977456E+03
   1.0338911E+01   1.0403093E+01   1.2500000E+01   2.2253518E+03
  -1.0338911E+01  -1.0403093E+01   1.3500000E+01   4.4863506E+03
  -9.5360622E+00  -1.0403093E+01   1.3500000E+01   4.0034045E+03
  -8.7506876E+00  -1.0403093E+01   1.3500000E+01   3.4653328E+03
  -7.9653125E+00  -1.0403093E+01   1.3500000E+01   2.8545503E+03
  -7.1799374E+00  -1.0403093E+01   1.3500000E+01   2.0949622E+03
  -6.3945627E+00  -1.0403093E+01   1.3500000E+01   1.3435637E+03
  -5.6091871E+00  -1.0403093E+01   1.3500000E+01   5.6825415E+02
  -4.8238125E+00  -1.0403093E+01   1.3500000E+01  -4.3274780E+02
  -4.0384378E+00  -1.0403093E+01   1.3500000E+01  -1.2052814E+03
  -3.2530625E+00  -1.0403093E+01   1.3500000E+01  -1.6619441E+03
  -2.4676876E+00  -1.0403093E+01   1.3500000E+01  -1.6774442E+03
  -1.6748750E+00  -1.0403093E+01   1.3500000E+01  -1.9095229E+03
  -8.5231251E-01  -1.0403093E+01   1.3500000E+01  -2.2829946E+03
   0.0000000E+00  -1.0403093E+01   1.3500000E+01  -2.8925923E+03
   8.5231251E-01  -1.0403093E+01   1.3500000E+01  -3.7766445E+03
   1.6748750E+00  -1.0403093E+01   1.3500000E+01   0.0000000E+00
   2.4676876E+00  -1.0403093E+01   1.3500000E+01   0.0000000E+00
   3.2530625E+00  -1.0403093E+01   1.3500000E+01   0.0000000E+00
   4.0384378E+00  -1.0403093E+01   1.3500000E+01   0.0000000E+00
   4.8238125E+00  -1.0403093E+01   1.3500000E+01   0.0000000E+00
   5.6091871E+00  -1.0403093E+01   1.3500000E+01   0.0000000E+00
   6.3945627E+00  -1.0403093E+01   1.3500000E+01   0.0000000E+00
   7.1799374E+00  -1.0403093E+01   1.3500000E+01   0.0000000E+00
   7.9653125E+00  -1.0403093E+01   1.3500000E+01   0.0000000E+00
   8.7506876E+00  -1.0403093E+01   1.3500000E+01   0.0000000E+00
   9.5360622E+00  -1.0403093E+01   1.3500000E+01   0.0000000E+00
   1.0338911E+01  -1.0403093E+01   1.3500000E+01   0.0000000E+00
  -1.0338911E+01  -9.5360622E+00   1.3500000E+01   4.6147510E+03
  -9.5360622E+00  -9.5360622E+00   1.3500000E+01   4.1686060E+03
  -8.7506876E+00  -9.5360622E+00   1.3500000E+01   3.7187034E+03
  -7.9653125E+00  -9.5360622E+00   1.3500000E+01   3.1891462E+03
  -7.1799374E+00  -9.5360622E+00   1.3500000E+01   2.5689897E+03
  -6.3945627E+00  -9.5360622E+00   1.3500000E+01   1.8076348E+03
  -5.6091871E+00  -9.5360622E+00   1.3500000E+01   8.8238586E+02
  -4.8238125E+00  -9.5360622E+00   1.3500000E+01  -2.5230227E+01
  -4.0384378E+00  -9.5360622E+00   1.3500000E+01  -6.4742316E+02
  -3.2530625E+00  -9.5360622E+00   1.3500000E+01  -1.0552542E+03
  -2.4676876E+00  -9.5360622E+00   1.3500000E+01  -8.7392108E+02
  -1.6748750E+00  -9.5360622E+00   1.3500000E+01  -9.2706439E+02
  -8.5231251E-01  -9.5360622E+00   1.3500000E+01  -1.5813722E+03
   0.0000000E+00  -9.5360622E+00   1.3500000E+01  -2.4587136E+03
   8.5231251E-01  -9.5360622E+00   1.3500000E+01   0.0000000E+00
   1.6748750E+00  -9.5360622E+00   1.3500000E+01   0.0000000E+00
   2.4676876E+00  -9.5360622E+00   1.3500000E+01   0.0000000E+00
   3.2530625E+00  -9.5360622E+00   1.3500000E+01   0.0000000E+00
   4.0384378E+00  -9.5360622E+00   1.3500000E+01   0.0000000E+00
   4.8238125E+00  -9.5360622E+00   1.3500000E+01   0.0000000E+00
   5.6091871E+00  -9.5360622E+00   1.3500000E+01   0.0000000E+00
   6.3945627E+00  -9.5360622E+00   1.3500000E+01   0.0000000E+00
   7.1799374E+00  -9.5360622E+00   1.3500000E+01   0.0000000E+00
   7.9653125E+00  -9.5360622E+00   1.3500000E+01   0.0000000E+00
   8.7506876E+00  -9.5360622E+00   1.3500000E+01   0.0000000E+00
   9.5360622E+00  -9.5360622E+00   1.3500000E+01   0.0000000E+00
   1.0338911E+01  -9.5360622E+00   1.3500000E+01   0.0000000E+00
  -1.0338911E+01  -8.7506876E+00   1.3500000E+01   4.7240137E+03
  -9.5360622E+00  -8.7506876E+00   1.3500000E+01   4.3373335E+03
  -8.7506876E+00  -8.7506876E+00   1.3500000E+01   3.8891191E+03
  -7.9653125E+00  -8.7506876E+00   1.3500000E+01   3.4185708E+03
  -7.1799374E+00  -8.7506876E+00   1.3500000E+01   2.9890171E+03
  -6.3945627E+00  -8.7506876E+00   1.3500000E+01   2.2087476E+03
  -5.6091871E+00  -8.7506876E+00   1.3500000E+01   1.3048746E+03
  -4.8238125E+00  -8.7506876E+00   1.3500000E+01   5.4007172E+02
  -4.0384378E+00  -8.7506876E+00   1.3500000E+01   6.1233681E+01
  -3.2530625E+00  -8.7506876E+00   1.3500000E+01  -1.5234665E+02
  -2.4676876E+00  -8.7506876E+00   1.3500000E+01   2.9960895E+02
  -1.6748750E+00  -8.7506876E+00   1.3500000E+01   1.9693294E+02
  -8.5231251E-01  -8.7506876E+00   1.3500000E+01  -1.1409176E+03
   0.0000000E+00  -8.7506876E+00   1.3500000E+01  -2.8550320E+03
   8.5231251E-01  -8.7506876E+00   1.3500000E+01  -4.7751079E+03
   1.6748750E+00  -8.7506876E+00   1.3500000E+01   0.0000000E+00
   2.4676876E+00  -8.7506876E+00   1.3500000E+01   0.0000000E+00
   3.2530625E+00  -8.7506876E+00   1.3500000E+01   0.0000000E+00
   4.0384378E+00  -8.7506876E+00   1.3500000E+01   0.0000000E+00
   4.8238125E+00  -8.7506876E+00   1.3500000E+01   0.0000000E+00
   5.6091871E+00  -8.7506876E+00   1.3500000E+01   0.0000000E+00
   6.3945627E+00  -8.7506876E+00   1.3500000E+01   0.0000000E+00
   7.1799374E+00  -8.7506876E+00   1.3500000E+01   0.0000000E+00
   7.9653125E+00  -8.7506876E+00   1.3500000E+01   0.0000000E+00
   8.7506876E+00  -8.7506876E+00   1.3500000E+01   0.0000000E+00
   9.5360622E+00  -8.7506876E+00   1.3500000E+01   0.0000000E+00
   1.0338911E+01  -8.7506876E+00   1.3500000E+01   0.0000000E+00
  -1.0338911E+01  -7.9653125E+00   1.3500000E+01   4.9050000E+03
  -9.5360622E+00  -7.9653125E+00   1.3500000E+01   4.5096040E+03
  -8.7506876E+00  -7.9653125E+00   1.3500000E+01   4.1123018E+03
  -7.9653125E+00  -7.9653125E+00   1.3500000E+01   3.7302991E+03
  -7.1799374E+00  -7.9653125E+00   1.3500000E+01   3.2942192E+03
  -6.3945627E+00  -7.9653125E+00   1.3500000E+01   2.8149778E+03
  -5.6091871E+00  -7.9653125E+00   1.3500000E+01   2.0776248E+03
  -4.8238125E+00  -7.9653125E+00   1.3500000E+01   1.3371080E+03
  -4.0384378E+00  -7.9653125E+00   1.3500000E+01   9.8165039E+02
  -3.2530625E+00  -7.9653125E+00   1.3500000E+01   1.6679508E+03
  -2.4676876E+00  -7.9653125E+00   1.3500000E+01   2.2288975E+03
  -1.6748750E+00  -7.9653125E+00   1.3500000E+01   9.4767609E+02
  -8.5231251E-01  -7.9653125E+00   1.3500000E+01  -9.0534009E+02
   0.0000000E+00  -7.9653125E+00   1.3500000E+01  -4.2045469E+03
   8.5231251E-01  -7.9653125E+00   1.3500000E+01  -4.8066274E+03
   1.6748750E+00  -7.9653125E+00   1.3500000E+01   0.0000000E+00
   2.4676876E+00  -7.9653125E+00   1.3500000E+01   0.0000000E+00
   3.2530625E+00  -7.9653125E+00   1.3500000E+01   0.0000000E+00
   4.0384378E+00  -7.9653125E+00   1.3500000E+01   0.0000000E+00
   4.8238125E+00  -7.9653125E+00   1.3500000E+01   0.0000000E+00
   5.6091871E+00  -7.9653125E+00   1.3500000E+01   0.0000000E+00
   6.3945627E+00  -7.9653125E+00   1.3500000E+01   0.0000000E+00
   7.1799374E+00  -7.9653125E+00   1.3500000E+01   0.0000000E+00
   7.9653125E+00  -7.9653125E+00   1.3500000E+01   0.0000000E+00
   8.7506876E+00  -7.9653125E+00   1.3500000E+01   0.0000000E+00
   9.5360622E+00  -7.9653125E+00   1.3500000E+01   0.0000000E+00
   1.0338911E+01  -7.9653125E+00   1.3500000E+01   0.0000000E+00
  -1.0338911E+01  -7.1799374E+00   1.3500000E+01   4.6477397E+03
  -9.5360622E+00  -7.1799374E+00   1.3500000E+01   4.7182749E+03
  -8.7506876E+00  -7.1799374E+00   1.3500000E+01   4.3342759E+03
  -7.9653125E+00  -7.1799374E+00   1.3500000E+01   3.9717476E+03
  -7.1799374E+00  -7.1799374E+00   1.3500000E+01   3.5933711E+03
  -6.3945627E+00  -7.1799374E+00   1.3500000E+01   3.2955203E+03
  -5.6091871E+00  -7.1799374E+00   1.3500000E+01   2.8921140E+03
  -4.8238125E+00  -7.1799374E+00   1.3500000E+01   2.2606221E+03
  -4.0384378E+00  -7.1799374E+00   1.3500000E+01   2.3416807E+03
  -3.2530625E+00  -7.1799374E+00   1.3500000E+01   3.6180640E+03
  -2.4676876E+00  -7.1799374E+00   1.3500000E+01   3.1331072E+03
  -1.6748750E+00  -7.1799374E+00   1.3500000E+01   7.9935608E+02
  -8.5231251E-01  -7.1799374E+00   1.3500000E+01  -9.7667419E+02
   0.0000000E+00  -7.1799374E+00   1.3500000E+01  -2.7208357E+03
   8.5231251E-01  -7.1799374E+00   1.3500000E+01   0.0000000E+00
   1.6748750E+00  -7.1799374E+00   1.3500000E+01   0.0000000E+00
   2.4676876E+00  -7.1799374E+00   1.3500000E+01   0.0000000E+00
